"DATEOFDATA"	"SOURCESYSTEM"	"ACCOUNTID"	"COLLATERALID"	"SECURITYCODE"	"SECURITYVALUE"	"VALUATIONDATE"	"SECURITYCHARGESTATUS"	"VALUATIONEXPIRYDATE"	"CUSTOMERID"	"CARATVALUE"	"GOLDWEIGHTNETGMS"	"SECURITY_ID"	"CHARGE_TYPE_CODE"	"VALUATION_SOURCE"	"COLLATERAL_TYPE"
"2024-06-02"	"MIFIN"	"RB00025167"	""	""	46377.41	""	""	""	"AP00008697"	22	8.59	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025282"	""	""	131735.6	""	""	""	"AP00008793"	22	24.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025980"	""	""	33394.8	""	""	""	"AP00009377"	20	6.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025769"	""	""	138430.36	""	""	""	"AP00009197"	22	25.64	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025759"	""	""	103140	""	""	""	"AP00009188"	21	20	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024934"	""	""	43138.01	""	""	""	"AP00008501"	22	7.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026023"	""	""	111165.41	""	""	""	"AP00009409"	22	20.59	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024871"	""	""	198089.31	""	""	""	"AP00008445"	22	36.69	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025544"	""	""	20570.19	""	""	""	"AP00009003"	22	3.81	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026232"	""	""	42544.12	""	""	""	"AP00009576"	22	7.88	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026086"	""	""	51776.41	""	""	""	"AP00009457"	22	9.59	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025974"	""	""	14276.6	""	""	""	"AP00009371"	18	3.23	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025355"	""	""	69930	""	""	""	"AP00008854"	19	15	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025399"	""	""	87022.92	""	""	""	"AP00008894"	20	17.72	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026000"	""	""	59820.92	""	""	""	"AP00008697"	22	11.08	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025970"	""	""	45135.64	""	""	""	"AP00009366"	22	8.36	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026046"	""	""	169331.28	""	""	""	"AP00009426"	20	34.48	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026260"	""	""	53990	""	""	""	"AP00008772"	22	10	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025475"	""	""	38062.95	""	""	""	"AP00008949"	22	7.05	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025453"	""	""	101019.27	""	""	""	"AP00008934"	20	20.57	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026377"	""	""	129576	""	""	""	"AP00009696"	22	24	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025796"	""	""	15603.11	""	""	""	"AP00009216"	22	2.89	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026170"	""	""	63654.21	""	""	""	"AP00009528"	22	11.79	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026404"	""	""	55850.31	""	""	""	"AP00009579"	21	10.83	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025197"	""	""	69883.38	""	""	""	"AP00008723"	19	14.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025003"	""	""	82259.25	""	""	""	"AP00008561"	20	16.75	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026137"	""	""	64518.05	""	""	""	"AP00009499"	22	11.95	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025891"	""	""	126655.92	""	""	""	"AP00009295"	21	24.56	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025593"	""	""	124608.92	""	""	""	"AP00009048"	22	23.08	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025098"	""	""	67919.13	""	""	""	"AP00008638"	20	13.83	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025470"	""	""	22983.48	""	""	""	"AP00008946"	20	4.68	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024699"	""	""	50102.72	""	""	""	"AP00008312"	22	9.28	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025965"	""	""	64885.6	""	""	""	"AP00009361"	18	14.68	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025582"	""	""	52316.31	""	""	""	"AP00009037"	22	9.69	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025868"	""	""	17728.71	""	""	""	"AP00009274"	20	3.61	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025104"	""	""	1011339.27	""	""	""	"AP00008645"	21	196.11	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025636"	""	""	43834.5	""	""	""	"AP00009087"	21	8.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026196"	""	""	121477.5	""	""	""	"AP00008691"	22	22.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025567"	""	""	127945.17	""	""	""	"AP00009024"	21	24.81	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026045"	""	""	62196.48	""	""	""	"AP00009425"	22	11.52	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025330"	""	""	158676.61	""	""	""	"AP00008834"	22	29.39	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025826"	""	""	38872.8	""	""	""	"AP00009240"	22	7.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025583"	""	""	163427.73	""	""	""	"AP00009038"	22	30.27	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025630"	""	""	246968.73	""	""	""	"AP00009081"	21	47.89	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025689"	""	""	10468.71	""	""	""	"AP00009129"	21	2.03	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025690"	""	""	120810.6	""	""	""	"AP00009130"	20	24.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025745"	""	""	90264.18	""	""	""	"AP00009178"	20	18.38	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025105"	""	""	29154.6	""	""	""	"AP00008646"	22	5.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025235"	""	""	22189.89	""	""	""	"AP00008751"	22	4.11	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025493"	""	""	50750.6	""	""	""	"AP00008937"	22	9.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026337"	""	""	53333.46	""	""	""	"AP00009665"	20	10.86	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025888"	""	""	81841.59	""	""	""	"AP00009292"	21	15.87	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025326"	""	""	147716.64	""	""	""	"AP00008831"	22	27.36	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026349"	""	""	127902.31	""	""	""	"AP00009354"	22	23.69	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025390"	""	""	55592.52	""	""	""	"AP00008886"	20	11.32	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026071"	""	""	26455.1	""	""	""	"AP00009446"	22	4.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026298"	""	""	18907.35	""	""	""	"AP00009633"	20	3.85	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025580"	""	""	70187	""	""	""	"AP00009035"	22	13	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026257"	""	""	18166.2	""	""	""	"AP00009599"	18	4.11	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025167"	""	""	77421.66	""	""	""	"AP00008697"	22	14.34	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025282"	""	""	148472.5	""	""	""	"AP00008793"	22	27.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026054"	""	""	57758.4	""	""	""	"AP00009433"	21	11.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025859"	""	""	134435.1	""	""	""	"AP00009269"	22	24.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025842"	""	""	64334.1	""	""	""	"AP00009255"	20	13.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024955"	""	""	38675	""	""	""	"AP00008520"	18	8.75	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026077"	""	""	81326.16	""	""	""	"AP00009450"	20	16.56	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024871"	""	""	258126.19	""	""	""	"AP00008445"	22	47.81	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025544"	""	""	22567.82	""	""	""	"AP00009003"	22	4.18	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026329"	""	""	53990	""	""	""	"AP00009661"	22	10	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026138"	""	""	55985.4	""	""	""	"AP00009500"	20	11.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025974"	""	""	5002.29	""	""	""	"AP00009371"	21	0.97	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025604"	""	""	38796.9	""	""	""	"AP00009059"	20	7.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025399"	""	""	123757.2	""	""	""	"AP00008894"	20	25.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025313"	""	""	97237.8	""	""	""	"AP00008820"	20	19.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025991"	""	""	23081.7	""	""	""	"AP00009385"	20	4.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026046"	""	""	58944.51	""	""	""	"AP00009426"	21	11.43	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025373"	""	""	42381.93	""	""	""	"AP00008870"	20	8.63	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025643"	""	""	82408.86	""	""	""	"AP00009092"	21	15.98	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025966"	""	""	27698.04	""	""	""	"AP00009362"	20	5.64	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026377"	""	""	130115.9	""	""	""	"AP00009696"	22	24.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025926"	""	""	19274.43	""	""	""	"AP00009329"	22	3.57	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026295"	""	""	20773.53	""	""	""	"AP00009631"	20	4.23	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026404"	""	""	152853.48	""	""	""	"AP00009579"	21	29.64	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026096"	""	""	55933.64	""	""	""	"AP00008750"	22	10.36	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025003"	""	""	89331.09	""	""	""	"AP00008561"	20	18.19	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026175"	""	""	57415.8	""	""	""	"AP00009532"	18	12.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025891"	""	""	26995	""	""	""	"AP00009295"	22	5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025593"	""	""	213260.5	""	""	""	"AP00009048"	22	39.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025098"	""	""	163805.66	""	""	""	"AP00008638"	22	30.34	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025522"	""	""	83900.46	""	""	""	"AP00008986"	22	15.54	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024699"	""	""	168448.8	""	""	""	"AP00008312"	22	31.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026014"	""	""	95562.3	""	""	""	"AP00009401"	22	17.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025638"	""	""	10258.1	""	""	""	"AP00009089"	22	1.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025868"	""	""	41497.95	""	""	""	"AP00009274"	20	8.45	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025239"	""	""	43192	""	""	""	"AP00008755"	22	8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025667"	""	""	62762.58	""	""	""	"AP00009113"	20	12.78	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025162"	""	""	44917.47	""	""	""	"AP00008692"	21	8.71	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026363"	""	""	13083.2	""	""	""	"AP00009116"	18	2.96	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026124"	""	""	42112.2	""	""	""	"AP00009487"	22	7.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025330"	""	""	178059.02	""	""	""	"AP00008834"	22	32.98	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025829"	""	""	508976.04	""	""	""	"AP00009243"	20	103.64	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025901"	""	""	331606.58	""	""	""	"AP00009305"	22	61.42	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025630"	""	""	272289.6	""	""	""	"AP00009081"	21	52.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025689"	""	""	21968.82	""	""	""	"AP00009129"	21	4.26	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025690"	""	""	71806.7	""	""	""	"AP00009130"	22	13.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026083"	""	""	33592	""	""	""	"AP00009456"	18	7.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025105"	""	""	40006.59	""	""	""	"AP00008646"	22	7.41	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025251"	""	""	34861.32	""	""	""	"AP00008766"	21	6.76	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025547"	""	""	553343.51	""	""	""	"AP00009006"	22	102.49	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026340"	""	""	48537.01	""	""	""	"AP00009666"	22	8.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025941"	""	""	25680.2	""	""	""	"AP00009342"	18	5.81	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025451"	""	""	78386.4	""	""	""	"AP00008932"	21	15.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026029"	""	""	208806.93	""	""	""	"AP00009414"	21	40.49	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025390"	""	""	158165.19	""	""	""	"AP00008886"	21	30.67	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026095"	""	""	37323.6	""	""	""	"AP00009465"	20	7.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026298"	""	""	35363.45	""	""	""	"AP00009633"	22	6.55	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025708"	""	""	192312.38	""	""	""	"AP00009144"	22	35.62	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026257"	""	""	9920.22	""	""	""	"AP00009599"	20	2.02	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025167"	""	""	120613.66	""	""	""	"AP00008697"	22	22.34	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025431"	""	""	110301.06	""	""	""	"AP00008918"	20	22.46	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026114"	""	""	65435.88	""	""	""	"AP00009480"	22	12.12	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025883"	""	""	29694.5	""	""	""	"AP00009287"	22	5.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025990"	""	""	65489.87	""	""	""	"AP00009384"	22	12.13	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024955"	""	""	64055.88	""	""	""	"AP00008520"	19	13.74	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026081"	""	""	75586	""	""	""	"AP00009454"	22	14	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024941"	""	""	18564	""	""	""	"AP00008508"	18	4.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025545"	""	""	93309	""	""	""	"AP00009004"	20	19	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026335"	""	""	54217.44	""	""	""	"AP00009664"	20	11.04	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026174"	""	""	27404	""	""	""	"AP00009531"	18	6.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025992"	""	""	53720.05	""	""	""	"AP00009386"	22	9.95	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025604"	""	""	21596	""	""	""	"AP00009059"	22	4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025399"	""	""	44143.92	""	""	""	"AP00008894"	21	8.56	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026345"	""	""	130979.74	""	""	""	"AP00008826"	22	24.26	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025991"	""	""	39412.7	""	""	""	"AP00009385"	22	7.3	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026046"	""	""	64049.94	""	""	""	"AP00009426"	21	12.42	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026107"	""	""	18170.7	""	""	""	"AP00008981"	20	3.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025643"	""	""	484912.71	""	""	""	"AP00009092"	21	94.03	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025966"	""	""	24186.33	""	""	""	"AP00009362"	21	4.69	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026377"	""	""	177573.11	""	""	""	"AP00009696"	22	32.89	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025926"	""	""	29856.47	""	""	""	"AP00009329"	22	5.53	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026295"	""	""	22405.85	""	""	""	"AP00009631"	22	4.15	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026333"	""	""	7857.6	""	""	""	"AP00009654"	20	1.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025297"	""	""	54367.93	""	""	""	"AP00008806"	22	10.07	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025196"	""	""	93942.6	""	""	""	"AP00008722"	22	17.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026242"	""	""	16628.92	""	""	""	"AP00009585"	22	3.08	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025937"	""	""	10018.44	""	""	""	"AP00009338"	20	2.04	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025617"	""	""	29910.6	""	""	""	"AP00009070"	21	5.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025550"	""	""	140104.05	""	""	""	"AP00009009"	22	25.95	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025522"	""	""	107764.04	""	""	""	"AP00008986"	22	19.96	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024794"	""	""	48127.8	""	""	""	"AP00008381"	20	9.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026014"	""	""	105226.51	""	""	""	"AP00009401"	22	19.49	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025638"	""	""	52910.2	""	""	""	"AP00009089"	22	9.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025905"	""	""	67487.5	""	""	""	"AP00009309"	22	12.5	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025239"	""	""	58849.1	""	""	""	"AP00008755"	22	10.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025706"	""	""	126802.02	""	""	""	"AP00009142"	20	25.82	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025260"	""	""	78555.45	""	""	""	"AP00008774"	22	14.55	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026363"	""	""	11841.48	""	""	""	"AP00009116"	19	2.54	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026286"	""	""	68410.23	""	""	""	"AP00009623"	20	13.93	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025330"	""	""	253429.06	""	""	""	"AP00008834"	22	46.94	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025830"	""	""	53824.56	""	""	""	"AP00009244"	20	10.96	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025925"	""	""	53612.07	""	""	""	"AP00009328"	22	9.93	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025632"	""	""	218192.67	""	""	""	"AP00009083"	21	42.31	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025689"	""	""	36975.69	""	""	""	"AP00009129"	21	7.17	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025746"	""	""	51235.38	""	""	""	"AP00009179"	19	10.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026083"	""	""	50388	""	""	""	"AP00009456"	18	11.4	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025136"	""	""	173739.33	""	""	""	"AP00008672"	21	33.69	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025284"	""	""	53450.1	""	""	""	"AP00008795"	22	9.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025695"	""	""	57065.82	""	""	""	"AP00009135"	20	11.62	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026370"	""	""	387378.25	""	""	""	"AP00009689"	22	71.75	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025941"	""	""	99014.4	""	""	""	"AP00009342"	21	19.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025478"	""	""	71527.59	""	""	""	"AP00008952"	21	13.87	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026029"	""	""	124123.01	""	""	""	"AP00009414"	22	22.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025390"	""	""	10474.06	""	""	""	"AP00008886"	22	1.94	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026205"	""	""	4911	""	""	""	"AP00009555"	20	1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025803"	""	""	46647.36	""	""	""	"AP00009222"	22	8.64	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026257"	""	""	18101.07	""	""	""	"AP00009599"	21	3.51	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025167"	""	""	123367.15	""	""	""	"AP00008697"	22	22.85	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025431"	""	""	64626.03	""	""	""	"AP00008918"	22	11.97	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026207"	""	""	405752.76	""	""	""	"AP00009557"	21	78.68	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025883"	""	""	31314.2	""	""	""	"AP00009287"	22	5.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026121"	""	""	68081.39	""	""	""	"AP00009484"	22	12.61	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024955"	""	""	43806.12	""	""	""	"AP00008520"	20	8.92	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026165"	""	""	65867.8	""	""	""	"AP00009524"	22	12.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024941"	""	""	32167.8	""	""	""	"AP00008508"	19	6.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025557"	""	""	86923.9	""	""	""	"AP00009015"	22	16.1	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026174"	""	""	66642.27	""	""	""	"AP00009531"	20	13.57	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026133"	""	""	53666.06	""	""	""	"AP00009495"	22	9.94	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025604"	""	""	60468.8	""	""	""	"AP00009059"	22	11.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025427"	""	""	117528.03	""	""	""	"AP00008915"	21	22.79	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025395"	""	""	116550	""	""	""	"AP00008890"	19	25	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025994"	""	""	38796.9	""	""	""	"AP00009388"	20	7.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026046"	""	""	239229.69	""	""	""	"AP00009426"	22	44.31	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026107"	""	""	19152.9	""	""	""	"AP00008981"	20	3.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025646"	""	""	55757.52	""	""	""	"AP00009093"	19	11.96	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026075"	""	""	219685.31	""	""	""	"AP00009449"	22	40.69	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025977"	""	""	11639.07	""	""	""	"AP00009374"	20	2.37	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026316"	""	""	13053.6	""	""	""	"AP00009648"	19	2.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026333"	""	""	39288	""	""	""	"AP00009654"	20	8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025306"	""	""	53936.01	""	""	""	"AP00008810"	22	9.99	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025265"	""	""	31233.96	""	""	""	"AP00008779"	20	6.36	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026242"	""	""	19436.4	""	""	""	"AP00009585"	22	3.6	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025937"	""	""	12965.04	""	""	""	"AP00009338"	20	2.64	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025617"	""	""	65867.8	""	""	""	"AP00009070"	22	12.2	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025554"	""	""	161376.11	""	""	""	"AP00009012"	22	29.89	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025522"	""	""	131627.62	""	""	""	"AP00008986"	22	24.38	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00024794"	""	""	24237.9	""	""	""	"AP00008381"	21	4.7	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026014"	""	""	373016.91	""	""	""	"AP00009401"	22	69.09	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025638"	""	""	118778	""	""	""	"AP00009089"	22	22	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025953"	""	""	67673.58	""	""	""	"AP00009351"	20	13.78	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025239"	""	""	80985	""	""	""	"AP00008755"	22	15	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025706"	""	""	76684.59	""	""	""	"AP00009142"	21	14.87	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025260"	""	""	78771.41	""	""	""	"AP00008774"	22	14.59	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026363"	""	""	10905.98	""	""	""	"AP00009116"	22	2.02	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026317"	""	""	956662.8	""	""	""	"AP00009649"	20	194.8	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025686"	""	""	19934.2	""	""	""	"AP00009127"	18	4.51	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025834"	""	""	29532.53	""	""	""	"AP00009248"	22	5.47	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026068"	""	""	42652.1	""	""	""	"AP00009445"	22	7.9	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025632"	""	""	84980.26	""	""	""	"AP00009083"	22	15.74	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025689"	""	""	87514.29	""	""	""	"AP00009129"	21	16.97	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025806"	""	""	44055.84	""	""	""	"AP00009225"	22	8.16	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00026083"	""	""	74742.2	""	""	""	"AP00009456"	18	16.91	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025136"	""	""	32609.96	""	""	""	"AP00008672"	22	6.04	""	""	""	""
"2024-06-02"	"MIFIN"	"RB00025429"	""	""	24149.16	""	""	""	"AP00008917"	19	5.18	""	""	""	""
